,Area Code,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,clusters,cluster
249,225,39.0,88.0,159.0,72.0,56.0,27.0,606.0,40.0,60.0,90.0,150.0,9,0,pink
250,225,50.0,98.0,189.0,79.0,64.0,30.0,593.0,60.0,60.0,90.0,150.0,9,0,pink
251,225,1.0,87.0,160.0,63.0,86.0,57.0,187.0,0.0,50.0,70.0,120.0,4,0,pink
252,225,-4.0,75.0,127.0,53.0,73.0,48.0,-267.0,10.0,40.0,70.0,110.0,4,0,pink
253,225,-8.0,66.0,112.0,47.0,67.0,42.0,-395.0,0.0,40.0,50.0,90.0,4,0,pink
254,225,-4.0,76.0,140.0,55.0,79.0,49.0,-1053.0,0.0,40.0,60.0,100.0,4,0,pink
255,234,19.0,62.0,108.0,46.0,43.0,15.0,415.0,40.0,40.0,70.0,110.0,1,0,pink
256,234,49.0,79.0,147.0,59.0,46.0,19.0,411.0,50.0,50.0,80.0,130.0,1,0,pink
257,234,43.0,73.0,135.0,54.0,44.0,17.0,424.0,40.0,50.0,70.0,120.0,1,0,pink
258,234,19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,30.0,50.0,80.0,2,0,pink
259,234,33.0,61.0,102.0,42.0,34.0,13.0,384.0,30.0,40.0,60.0,100.0,2,0,pink
260,234,26.0,55.0,92.0,38.0,33.0,12.0,414.0,20.0,40.0,50.0,90.0,2,0,pink
261,234,25.0,51.0,84.0,34.0,31.0,10.0,432.0,30.0,30.0,50.0,80.0,2,0,pink
262,234,47.0,68.0,121.0,46.0,36.0,14.0,424.0,40.0,40.0,70.0,110.0,2,0,pink
263,234,-3.0,74.0,126.0,52.0,77.0,47.0,509.0,20.0,50.0,80.0,130.0,3,0,pink
264,234,-3.0,75.0,127.0,53.0,72.0,48.0,458.0,20.0,50.0,80.0,130.0,3,0,pink
265,234,-8.0,63.0,106.0,44.0,64.0,40.0,496.0,20.0,40.0,70.0,110.0,3,0,pink
266,234,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,0,pink
267,234,98.0,170.0,340.0,170.0,72.0,47.0,1073.0,140.0,190.0,210.0,400.0,5,1,purple
268,234,154.0,171.0,382.0,170.0,76.0,47.0,1091.0,140.0,190.0,210.0,400.0,5,1,purple
269,234,159.0,182.0,387.0,181.0,75.0,50.0,1283.0,170.0,230.0,230.0,460.0,5,1,purple
270,234,15.0,71.0,129.0,58.0,56.0,22.0,325.0,40.0,60.0,90.0,150.0,6,0,pink
271,234,15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,0,pink
272,234,22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,0,pink
273,234,24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,0,pink
274,234,79.0,141.0,235.0,94.0,62.0,31.0,697.0,70.0,80.0,120.0,200.0,11,0,pink
275,234,103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,90.0,160.0,250.0,11,0,pink
276,234,65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,50.0,90.0,140.0,11,0,pink
277,234,144.0,155.0,285.0,112.0,58.0,34.0,502.0,90.0,90.0,140.0,230.0,12,0,pink
278,234,120.0,134.0,245.0,96.0,53.0,29.0,666.0,80.0,80.0,120.0,200.0,12,0,pink
279,239,52.0,77.0,130.0,53.0,25.0,14.0,803.0,70.0,50.0,90.0,140.0,13,0,pink
280,239,44.0,48.0,91.0,33.0,21.0,9.0,777.0,40.0,30.0,50.0,80.0,13,0,pink
281,239,80.0,85.0,143.0,59.0,25.0,16.0,842.0,70.0,60.0,90.0,150.0,13,0,pink
282,239,80.0,85.0,143.0,59.0,25.0,16.0,870.0,70.0,60.0,90.0,150.0,13,0,pink
283,239,9.0,111.0,190.0,79.0,102.0,72.0,551.0,30.0,70.0,110.0,180.0,5,0,pink
284,239,18.0,134.0,230.0,96.0,116.0,87.0,683.0,50.0,80.0,130.0,210.0,5,0,pink
285,239,14.0,111.0,213.0,79.0,107.0,72.0,551.0,30.0,70.0,110.0,180.0,5,0,pink
286,239,44.0,173.0,294.0,124.0,131.0,112.0,717.0,60.0,110.0,180.0,290.0,5,0,pink
287,239,60.0,116.0,202.0,86.0,56.0,28.0,547.0,90.0,70.0,110.0,180.0,6,0,pink
288,239,48.0,62.0,109.0,48.0,25.0,15.0,593.0,30.0,30.0,50.0,80.0,8,0,pink
289,239,13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,40.0,50.0,90.0,9,0,pink
290,239,47.0,92.0,170.0,78.0,45.0,24.0,995.0,50.0,50.0,80.0,130.0,10,0,pink
291,239,76.0,103.0,187.0,86.0,45.0,26.0,1081.0,50.0,60.0,80.0,140.0,10,0,pink
292,239,44.0,48.0,90.0,32.0,21.0,8.0,821.0,40.0,30.0,50.0,80.0,11,0,pink
293,239,52.0,62.0,104.0,43.0,22.0,12.0,864.0,50.0,40.0,70.0,110.0,11,0,pink
294,253,58.0,104.0,175.0,71.0,46.0,22.0,373.0,90.0,80.0,130.0,210.0,2,0,pink
295,253,58.0,104.0,176.0,72.0,46.0,23.0,461.0,80.0,80.0,120.0,200.0,2,0,pink
296,253,80.0,104.0,173.0,71.0,43.0,22.0,373.0,90.0,80.0,130.0,210.0,2,0,pink
297,253,104.0,125.0,209.0,86.0,46.0,27.0,463.0,120.0,100.0,160.0,260.0,2,0,pink
298,253,74.0,93.0,166.0,63.0,43.0,20.0,446.0,70.0,70.0,110.0,180.0,2,0,pink
299,253,16.0,129.0,221.0,92.0,113.0,83.0,599.0,60.0,110.0,160.0,270.0,3,0,pink
300,253,16.0,130.0,224.0,94.0,114.0,85.0,694.0,40.0,110.0,150.0,260.0,3,0,pink
301,253,22.0,128.0,234.0,92.0,113.0,83.0,541.0,60.0,110.0,160.0,270.0,3,0,pink
302,253,22.0,129.0,219.0,92.0,105.0,83.0,599.0,60.0,110.0,160.0,270.0,3,0,pink
303,253,3.0,90.0,155.0,65.0,87.0,58.0,513.0,10.0,40.0,60.0,100.0,13,0,pink
304,253,0.0,87.0,150.0,63.0,87.0,57.0,521.0,10.0,40.0,60.0,100.0,13,0,pink
305,253,-5.0,66.0,113.0,47.0,71.0,42.0,622.0,0.0,30.0,40.0,70.0,13,0,pink
306,253,-11.0,61.0,104.0,44.0,64.0,39.0,617.0,10.0,20.0,50.0,70.0,13,0,pink
307,253,13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,50.0,60.0,110.0,5,0,pink
308,253,12.0,65.0,118.0,53.0,53.0,20.0,306.0,20.0,50.0,60.0,110.0,5,0,pink
309,253,12.0,66.0,120.0,54.0,54.0,20.0,301.0,20.0,50.0,60.0,110.0,5,0,pink
310,253,15.0,70.0,127.0,57.0,55.0,21.0,313.0,30.0,50.0,70.0,120.0,5,0,pink
311,253,23.0,82.0,149.0,67.0,59.0,25.0,391.0,30.0,60.0,80.0,140.0,5,0,pink
312,253,16.0,70.0,126.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,5,0,pink
313,253,49.0,96.0,177.0,81.0,47.0,25.0,1046.0,60.0,70.0,90.0,160.0,6,0,pink
314,253,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,70.0,80.0,100.0,180.0,6,0,pink
315,253,48.0,94.0,174.0,80.0,46.0,24.0,1055.0,80.0,60.0,90.0,150.0,6,0,pink
316,253,51.0,96.0,176.0,80.0,45.0,24.0,1079.0,60.0,70.0,100.0,170.0,6,0,pink
317,253,106.0,176.0,292.0,116.0,70.0,38.0,962.0,110.0,90.0,160.0,250.0,8,0,pink
318,253,91.0,155.0,258.0,103.0,64.0,33.0,1130.0,100.0,80.0,140.0,220.0,8,1,purple
319,253,109.0,140.0,230.0,92.0,57.0,30.0,1102.0,90.0,70.0,130.0,200.0,8,0,pink
320,253,104.0,135.0,223.0,90.0,56.0,29.0,1139.0,80.0,70.0,120.0,190.0,8,0,pink
321,253,156.0,174.0,308.0,115.0,69.0,37.0,1166.0,110.0,100.0,160.0,260.0,8,1,purple
322,253,45.0,70.0,118.0,48.0,25.0,13.0,839.0,50.0,40.0,60.0,100.0,9,0,pink
323,253,55.0,64.0,106.0,43.0,22.0,12.0,822.0,50.0,30.0,60.0,90.0,9,0,pink
324,253,65.0,68.0,123.0,47.0,24.0,13.0,834.0,40.0,40.0,60.0,100.0,9,0,pink
325,253,45.0,84.0,133.0,49.0,39.0,15.0,342.0,40.0,30.0,60.0,90.0,11,0,pink
326,253,42.0,79.0,126.0,47.0,37.0,14.0,366.0,30.0,30.0,50.0,80.0,11,0,pink
327,253,109.0,113.0,201.0,67.0,45.0,20.0,400.0,50.0,40.0,80.0,120.0,11,0,pink
328,253,67.0,84.0,142.0,49.0,39.0,15.0,342.0,40.0,30.0,60.0,90.0,11,0,pink
329,253,45.0,66.0,114.0,41.0,36.0,12.0,320.0,20.0,30.0,40.0,70.0,11,0,pink
330,253,48.0,89.0,150.0,61.0,41.0,19.0,390.0,40.0,40.0,60.0,100.0,12,0,pink
331,253,38.0,77.0,129.0,52.0,39.0,16.0,376.0,30.0,30.0,50.0,80.0,12,0,pink
332,253,30.0,68.0,114.0,46.0,38.0,14.0,388.0,20.0,30.0,40.0,70.0,12,0,pink
333,253,42.0,63.0,113.0,43.0,35.0,13.0,466.0,20.0,30.0,40.0,70.0,12,0,pink
334,253,35.0,63.0,112.0,49.0,28.0,16.0,611.0,40.0,40.0,60.0,100.0,4,0,pink
335,253,11.0,30.0,52.0,22.0,19.0,7.0,570.0,20.0,20.0,30.0,50.0,4,0,pink
336,253,13.0,32.0,56.0,24.0,19.0,7.0,567.0,20.0,20.0,30.0,50.0,4,0,pink
337,253,52.0,62.0,117.0,48.0,27.0,15.0,617.0,40.0,40.0,60.0,100.0,4,0,pink
338,254,112.0,152.0,256.0,104.0,40.0,29.0,821.0,120.0,80.0,140.0,220.0,5,0,pink
339,254,197.0,179.0,322.0,123.0,46.0,34.0,959.0,110.0,90.0,140.0,230.0,5,0,pink
340,254,121.0,124.0,208.0,86.0,33.0,24.0,499.0,90.0,70.0,110.0,180.0,6,0,pink
341,254,135.0,136.0,228.0,94.0,35.0,26.0,608.0,90.0,80.0,110.0,190.0,6,0,pink
342,254,71.0,73.0,131.0,50.0,25.0,14.0,589.0,40.0,30.0,60.0,90.0,6,0,pink
343,254,42.0,83.0,140.0,57.0,41.0,18.0,364.0,50.0,50.0,80.0,130.0,9,0,pink
344,254,65.0,83.0,157.0,57.0,43.0,18.0,364.0,50.0,50.0,80.0,130.0,9,0,pink
345,254,35.0,61.0,102.0,42.0,33.0,13.0,384.0,30.0,40.0,60.0,100.0,9,0,pink
346,254,26.0,51.0,84.0,34.0,30.0,10.0,432.0,30.0,30.0,50.0,80.0,9,0,pink
347,254,44.0,96.0,160.0,64.0,52.0,21.0,-161.0,50.0,50.0,80.0,130.0,4,0,pink
348,262,13.0,66.0,120.0,54.0,53.0,20.0,312.0,30.0,50.0,70.0,120.0,1,0,pink
349,262,12.0,65.0,118.0,53.0,53.0,20.0,306.0,30.0,50.0,70.0,120.0,1,0,pink
350,262,13.0,66.0,120.0,54.0,53.0,20.0,301.0,30.0,50.0,70.0,120.0,1,0,pink
351,262,17.0,72.0,130.0,58.0,55.0,22.0,338.0,20.0,60.0,70.0,130.0,1,0,pink
352,262,14.0,67.0,121.0,54.0,53.0,20.0,391.0,20.0,50.0,60.0,110.0,1,0,pink
353,262,19.0,66.0,128.0,54.0,53.0,20.0,301.0,30.0,50.0,70.0,120.0,1,0,pink
354,262,25.0,74.0,132.0,59.0,52.0,22.0,403.0,20.0,60.0,70.0,130.0,1,0,pink
355,262,21.0,67.0,129.0,54.0,53.0,20.0,391.0,20.0,50.0,60.0,110.0,1,0,pink
356,262,9.0,111.0,190.0,79.0,102.0,72.0,551.0,20.0,80.0,110.0,190.0,2,0,pink
357,262,17.0,132.0,227.0,95.0,115.0,86.0,532.0,30.0,100.0,130.0,230.0,2,0,pink
358,262,17.0,129.0,221.0,92.0,112.0,83.0,599.0,40.0,90.0,140.0,230.0,2,0,pink
359,262,32.0,173.0,297.0,124.0,141.0,112.0,717.0,60.0,130.0,180.0,310.0,2,0,pink
360,262,16.0,130.0,224.0,94.0,114.0,85.0,694.0,30.0,90.0,130.0,220.0,2,0,pink
361,262,23.0,129.0,219.0,92.0,104.0,83.0,599.0,40.0,90.0,140.0,230.0,2,0,pink
362,262,33.0,154.0,262.0,110.0,121.0,100.0,665.0,50.0,110.0,160.0,270.0,2,0,pink
363,262,30.0,145.0,266.0,105.0,125.0,95.0,716.0,30.0,100.0,140.0,240.0,2,0,pink
364,262,58.0,114.0,199.0,85.0,56.0,28.0,555.0,70.0,90.0,110.0,200.0,3,0,pink
365,262,51.0,103.0,180.0,77.0,52.0,25.0,557.0,60.0,70.0,100.0,170.0,3,0,pink
366,262,74.0,103.0,192.0,77.0,53.0,25.0,423.0,60.0,80.0,100.0,180.0,3,0,pink
367,262,86.0,112.0,208.0,83.0,54.0,27.0,433.0,80.0,80.0,120.0,200.0,3,0,pink
368,262,87.0,121.0,210.0,91.0,54.0,30.0,533.0,90.0,90.0,130.0,220.0,3,0,pink
369,262,98.0,130.0,225.0,97.0,55.0,32.0,575.0,80.0,100.0,130.0,230.0,3,0,pink
370,262,50.0,96.0,177.0,81.0,46.0,25.0,1046.0,70.0,90.0,110.0,200.0,5,0,pink
371,262,59.0,81.0,168.0,69.0,45.0,21.0,965.0,50.0,80.0,90.0,170.0,5,0,pink
372,262,62.0,84.0,164.0,70.0,42.0,21.0,957.0,60.0,80.0,100.0,180.0,5,0,pink
373,262,71.0,94.0,185.0,80.0,46.0,24.0,1055.0,120.0,110.0,140.0,250.0,5,0,pink
374,262,74.0,96.0,188.0,80.0,46.0,24.0,1079.0,80.0,100.0,120.0,220.0,5,0,pink
375,262,34.0,62.0,110.0,48.0,28.0,15.0,623.0,50.0,50.0,70.0,120.0,6,0,pink
376,262,35.0,62.0,110.0,48.0,27.0,15.0,599.0,50.0,50.0,70.0,120.0,6,0,pink
377,262,34.0,62.0,110.0,48.0,28.0,15.0,593.0,50.0,50.0,70.0,120.0,6,0,pink
378,262,18.0,39.0,69.0,30.0,21.0,9.0,581.0,30.0,30.0,50.0,80.0,6,0,pink
379,262,13.0,32.0,56.0,24.0,19.0,7.0,567.0,30.0,30.0,40.0,70.0,6,0,pink
380,262,50.0,63.0,119.0,49.0,29.0,16.0,611.0,60.0,50.0,80.0,130.0,6,0,pink
381,262,25.0,39.0,68.0,30.0,20.0,9.0,581.0,30.0,30.0,50.0,80.0,6,0,pink
382,262,15.0,29.0,54.0,22.0,19.0,7.0,573.0,50.0,20.0,50.0,70.0,6,0,pink
383,262,63.0,105.0,167.0,62.0,42.0,19.0,346.0,70.0,50.0,90.0,140.0,8,0,pink
384,262,46.0,84.0,133.0,49.0,38.0,15.0,342.0,50.0,40.0,70.0,110.0,8,0,pink
385,262,40.0,65.0,103.0,39.0,33.0,12.0,380.0,40.0,30.0,60.0,90.0,8,0,pink
386,262,79.0,94.0,161.0,57.0,41.0,17.0,349.0,70.0,40.0,90.0,130.0,8,0,pink
387,262,71.0,88.0,150.0,53.0,40.0,16.0,321.0,50.0,50.0,80.0,130.0,8,0,pink
388,262,43.0,68.0,115.0,47.0,25.0,13.0,772.0,50.0,40.0,60.0,100.0,9,0,pink
389,262,51.0,77.0,130.0,53.0,26.0,14.0,803.0,60.0,40.0,70.0,110.0,9,0,pink
390,262,58.0,85.0,144.0,59.0,27.0,16.0,870.0,60.0,50.0,70.0,120.0,9,0,pink
391,262,63.0,91.0,154.0,63.0,28.0,17.0,864.0,70.0,50.0,80.0,130.0,9,0,pink
392,262,45.0,70.0,118.0,48.0,25.0,13.0,851.0,60.0,30.0,60.0,90.0,9,0,pink
393,262,27.0,47.0,78.0,31.0,20.0,8.0,856.0,40.0,20.0,50.0,70.0,9,0,pink
394,262,70.0,72.0,129.0,49.0,25.0,13.0,779.0,50.0,40.0,60.0,100.0,9,0,pink
395,262,70.0,77.0,129.0,53.0,24.0,14.0,803.0,60.0,40.0,70.0,110.0,9,0,pink
396,262,80.0,85.0,143.0,59.0,25.0,16.0,870.0,60.0,50.0,70.0,120.0,9,0,pink
397,262,87.0,91.0,153.0,63.0,26.0,17.0,864.0,70.0,50.0,80.0,130.0,9,0,pink
398,262,67.0,70.0,126.0,48.0,25.0,13.0,851.0,60.0,30.0,60.0,90.0,9,0,pink
399,262,31.0,68.0,114.0,46.0,37.0,14.0,388.0,40.0,30.0,70.0,100.0,11,0,pink
400,262,30.0,67.0,113.0,46.0,37.0,14.0,449.0,40.0,20.0,50.0,70.0,11,0,pink
401,262,33.0,71.0,120.0,49.0,38.0,15.0,454.0,20.0,40.0,50.0,90.0,11,0,pink
402,262,28.0,63.0,106.0,43.0,35.0,13.0,466.0,20.0,30.0,50.0,80.0,11,0,pink
403,262,46.0,68.0,121.0,46.0,37.0,14.0,388.0,40.0,30.0,70.0,100.0,11,0,pink
404,262,33.0,59.0,98.0,40.0,33.0,12.0,443.0,20.0,30.0,50.0,80.0,11,0,pink
405,262,29.0,54.0,89.0,36.0,31.0,11.0,462.0,10.0,30.0,40.0,70.0,11,0,pink
406,262,45.0,67.0,120.0,46.0,37.0,14.0,449.0,40.0,20.0,50.0,70.0,11,0,pink
407,262,42.0,63.0,113.0,43.0,35.0,13.0,466.0,20.0,30.0,50.0,80.0,11,0,pink
408,262,7.0,105.0,180.0,75.0,98.0,68.0,522.0,10.0,60.0,90.0,150.0,12,0,pink
409,262,2.0,90.0,154.0,64.0,88.0,58.0,551.0,10.0,50.0,80.0,130.0,12,0,pink
410,262,11.0,105.0,201.0,75.0,103.0,68.0,522.0,10.0,60.0,90.0,150.0,12,0,pink
411,262,1.0,87.0,160.0,63.0,86.0,57.0,506.0,10.0,50.0,80.0,130.0,12,0,pink
412,262,0.0,84.0,153.0,60.0,84.0,54.0,606.0,0.0,40.0,50.0,90.0,12,0,pink
413,262,-4.0,76.0,140.0,55.0,79.0,49.0,627.0,0.0,40.0,60.0,100.0,12,0,pink
414,281,292.0,295.0,582.0,251.0,98.0,77.0,1268.0,280.0,310.0,370.0,680.0,2,1,purple
415,281,94.0,107.0,188.0,83.0,36.0,27.0,584.0,100.0,100.0,130.0,230.0,3,0,pink
416,281,39.0,51.0,96.0,39.0,25.0,12.0,541.0,80.0,40.0,90.0,130.0,3,0,pink
417,281,120.0,163.0,276.0,113.0,43.0,31.0,897.0,120.0,90.0,140.0,230.0,5,0,pink
418,281,33.0,80.0,140.0,60.0,47.0,19.0,336.0,50.0,50.0,80.0,130.0,8,0,pink
419,281,51.0,80.0,157.0,60.0,49.0,19.0,336.0,50.0,50.0,80.0,130.0,8,0,pink
420,281,35.0,72.0,121.0,49.0,37.0,15.0,351.0,40.0,40.0,70.0,110.0,9,0,pink
421,281,19.0,51.0,85.0,34.0,32.0,10.0,432.0,30.0,30.0,50.0,80.0,9,0,pink
422,281,19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,30.0,50.0,80.0,9,0,pink
423,281,40.0,64.0,114.0,43.0,37.0,13.0,363.0,30.0,40.0,60.0,100.0,9,0,pink
424,281,30.0,79.0,131.0,52.0,49.0,17.0,-456.0,40.0,40.0,70.0,110.0,4,0,pink
425,281,46.0,81.0,134.0,54.0,45.0,17.0,-321.0,40.0,40.0,70.0,110.0,4,0,pink
426,303,105.0,144.0,243.0,99.0,39.0,27.0,766.0,120.0,100.0,150.0,250.0,1,0,pink
427,303,134.0,126.0,227.0,87.0,36.0,24.0,756.0,100.0,90.0,130.0,220.0,1,0,pink
428,303,199.0,179.0,322.0,123.0,45.0,34.0,959.0,130.0,120.0,170.0,290.0,1,0,pink
429,303,68.0,107.0,190.0,83.0,39.0,27.0,584.0,80.0,80.0,110.0,190.0,2,0,pink
430,303,101.0,107.0,202.0,83.0,39.0,27.0,613.0,80.0,80.0,110.0,190.0,2,0,pink
431,303,98.0,112.0,197.0,87.0,38.0,28.0,564.0,80.0,90.0,110.0,200.0,2,0,pink
432,303,62.0,74.0,141.0,58.0,32.0,19.0,548.0,50.0,60.0,70.0,130.0,2,0,pink
433,303,40.0,51.0,96.0,39.0,24.0,12.0,541.0,50.0,30.0,50.0,80.0,2,0,pink
434,303,105.0,145.0,245.0,100.0,40.0,28.0,822.0,120.0,100.0,150.0,250.0,3,0,pink
435,303,147.0,137.0,247.0,95.0,38.0,26.0,809.0,110.0,100.0,140.0,240.0,3,0,pink
436,303,150.0,139.0,249.0,95.0,38.0,26.0,799.0,110.0,100.0,140.0,240.0,3,0,pink
437,303,156.0,145.0,261.0,100.0,40.0,28.0,822.0,120.0,100.0,150.0,250.0,3,0,pink
438,303,155.0,152.0,254.0,104.0,37.0,29.0,871.0,120.0,110.0,150.0,260.0,3,0,pink
439,303,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,130.0,190.0,320.0,3,0,pink
440,303,30.0,56.0,100.0,44.0,26.0,14.0,623.0,30.0,30.0,50.0,80.0,13,0,pink
441,303,32.0,60.0,106.0,46.0,28.0,15.0,608.0,40.0,30.0,60.0,90.0,13,0,pink
442,303,27.0,53.0,94.0,41.0,26.0,13.0,592.0,30.0,30.0,50.0,80.0,13,0,pink
443,303,47.0,56.0,112.0,44.0,27.0,14.0,623.0,30.0,30.0,50.0,80.0,13,0,pink
444,303,47.0,60.0,113.0,46.0,28.0,15.0,608.0,40.0,30.0,60.0,90.0,13,0,pink
445,303,54.0,80.0,134.0,54.0,26.0,15.0,456.0,70.0,60.0,90.0,150.0,5,0,pink
446,303,88.0,124.0,210.0,86.0,36.0,24.0,499.0,120.0,90.0,150.0,240.0,5,0,pink
447,303,98.0,136.0,230.0,94.0,38.0,26.0,608.0,140.0,100.0,170.0,270.0,5,0,pink
448,303,84.0,118.0,199.0,81.0,34.0,22.0,588.0,110.0,90.0,140.0,230.0,5,0,pink
449,303,79.0,111.0,187.0,76.0,32.0,21.0,580.0,170.0,100.0,180.0,280.0,5,0,pink
450,303,48.0,73.0,123.0,50.0,25.0,14.0,589.0,70.0,60.0,90.0,150.0,5,0,pink
451,303,119.0,112.0,201.0,77.0,32.0,21.0,449.0,110.0,80.0,140.0,220.0,5,0,pink
452,303,137.0,136.0,228.0,94.0,34.0,26.0,562.0,140.0,100.0,170.0,270.0,5,0,pink
453,303,71.0,73.0,131.0,50.0,25.0,14.0,589.0,70.0,60.0,90.0,150.0,5,0,pink
454,303,59.0,114.0,189.0,75.0,55.0,24.0,549.0,90.0,80.0,140.0,220.0,6,0,pink
455,303,44.0,96.0,160.0,64.0,52.0,21.0,593.0,60.0,70.0,110.0,180.0,6,0,pink
456,303,33.0,81.0,135.0,54.0,48.0,17.0,641.0,50.0,60.0,90.0,150.0,6,0,pink
457,303,31.0,79.0,131.0,52.0,48.0,17.0,668.0,50.0,60.0,90.0,150.0,6,0,pink
458,303,39.0,90.0,150.0,60.0,51.0,19.0,656.0,60.0,60.0,110.0,170.0,6,0,pink
459,303,56.0,110.0,182.0,72.0,54.0,23.0,650.0,130.0,100.0,160.0,260.0,6,0,pink
460,303,58.0,114.0,189.0,75.0,56.0,24.0,659.0,100.0,90.0,150.0,240.0,6,0,pink
461,303,71.0,102.0,181.0,68.0,54.0,22.0,559.0,80.0,70.0,130.0,200.0,6,0,pink
462,303,43.0,79.0,130.0,52.0,45.0,17.0,668.0,50.0,60.0,90.0,150.0,6,0,pink
463,303,94.0,163.0,325.0,162.0,69.0,45.0,1091.0,100.0,130.0,150.0,280.0,8,1,purple
464,303,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,80.0,120.0,130.0,250.0,8,1,purple
465,303,82.0,146.0,291.0,145.0,64.0,40.0,1292.0,80.0,120.0,130.0,250.0,8,1,purple
466,303,87.0,153.0,306.0,153.0,66.0,42.0,1319.0,80.0,140.0,140.0,280.0,8,1,purple
467,303,129.0,155.0,330.0,155.0,68.0,43.0,1280.0,90.0,130.0,140.0,270.0,8,1,purple
468,303,-5.0,71.0,122.0,51.0,76.0,46.0,503.0,30.0,30.0,60.0,90.0,9,0,pink
469,303,-4.0,73.0,125.0,52.0,77.0,47.0,509.0,10.0,40.0,70.0,110.0,9,0,pink
470,303,-6.0,73.0,133.0,52.0,77.0,47.0,421.0,20.0,40.0,70.0,110.0,9,0,pink
471,303,-10.0,63.0,106.0,44.0,65.0,40.0,496.0,10.0,30.0,60.0,90.0,9,0,pink
472,303,-14.0,56.0,94.0,39.0,61.0,36.0,517.0,0.0,30.0,50.0,80.0,9,0,pink
473,303,33.0,80.0,140.0,60.0,47.0,19.0,329.0,40.0,50.0,70.0,120.0,10,0,pink
474,303,20.0,62.0,108.0,46.0,42.0,15.0,415.0,30.0,30.0,60.0,90.0,10,0,pink
475,303,29.0,73.0,127.0,54.0,44.0,17.0,424.0,30.0,50.0,60.0,110.0,10,0,pink
476,303,28.0,62.0,107.0,46.0,39.0,15.0,415.0,30.0,30.0,60.0,90.0,10,0,pink
477,303,13.0,67.0,121.0,54.0,54.0,20.0,337.0,20.0,40.0,60.0,100.0,11,0,pink
478,303,13.0,66.0,120.0,54.0,53.0,20.0,404.0,30.0,30.0,50.0,80.0,11,0,pink
479,303,6.0,57.0,103.0,46.0,51.0,17.0,422.0,10.0,30.0,50.0,80.0,11,0,pink
480,303,9.0,57.0,110.0,46.0,51.0,17.0,422.0,10.0,30.0,50.0,80.0,11,0,pink
481,303,36.0,76.0,140.0,64.0,40.0,19.0,965.0,40.0,50.0,70.0,120.0,12,0,pink
482,303,32.0,73.0,135.0,62.0,41.0,19.0,952.0,30.0,50.0,60.0,110.0,12,0,pink
483,303,27.0,66.0,122.0,56.0,39.0,17.0,992.0,30.0,40.0,60.0,100.0,12,0,pink
484,303,27.0,64.0,118.0,54.0,37.0,16.0,1037.0,40.0,30.0,50.0,80.0,12,0,pink
485,303,26.0,63.0,116.0,53.0,37.0,16.0,1054.0,20.0,40.0,50.0,90.0,12,0,pink
486,303,50.0,75.0,147.0,63.0,41.0,19.0,965.0,40.0,50.0,70.0,120.0,12,0,pink
487,303,37.0,66.0,121.0,56.0,36.0,17.0,992.0,30.0,40.0,60.0,100.0,12,0,pink
488,305,73.0,134.0,222.0,88.0,61.0,29.0,653.0,90.0,80.0,130.0,210.0,2,0,pink
489,305,144.0,172.0,283.0,114.0,63.0,37.0,822.0,120.0,100.0,170.0,270.0,2,0,pink
490,305,71.0,120.0,206.0,86.0,49.0,26.0,490.0,70.0,80.0,110.0,190.0,3,0,pink
491,305,16.0,128.0,220.0,92.0,112.0,83.0,541.0,40.0,80.0,130.0,210.0,5,0,pink
492,305,21.0,145.0,250.0,105.0,124.0,95.0,716.0,30.0,100.0,140.0,240.0,5,0,pink
493,305,31.0,145.0,266.0,105.0,124.0,95.0,716.0,30.0,100.0,140.0,240.0,5,0,pink
494,305,78.0,103.0,201.0,77.0,56.0,25.0,432.0,60.0,70.0,100.0,170.0,6,0,pink
495,305,31.0,58.0,103.0,45.0,27.0,14.0,605.0,30.0,30.0,50.0,80.0,8,0,pink
496,305,15.0,70.0,127.0,57.0,55.0,21.0,313.0,20.0,40.0,50.0,90.0,9,0,pink
497,305,17.0,72.0,130.0,58.0,55.0,22.0,338.0,30.0,40.0,60.0,100.0,9,0,pink
498,305,20.0,77.0,140.0,63.0,57.0,23.0,397.0,30.0,40.0,60.0,100.0,9,0,pink
499,305,24.0,82.0,149.0,67.0,58.0,25.0,391.0,20.0,50.0,60.0,110.0,9,0,pink
500,305,36.0,82.0,159.0,67.0,58.0,25.0,391.0,20.0,50.0,60.0,110.0,9,0,pink
